FID,osm_id,code,fclass,name
1834,5088569326,2521,gift_shop,China Mall
1835,5088569327,2511,convenience, 
1836,5088569328,2544,furniture_shop,Karoni
1837,5088587322,2543,doityourself,Builders Empire
1838,5088587323,2511,convenience,Mejub
1839,5088587324,2302,fast_food,Yah
1840,5088587326,2543,doityourself,Ferramenta
1841,5089650223,2511,convenience,Tax & Duty Free
1842,5089710922,2901,toilet, 
1843,5089710923,2301,restaurant,Alwaaba Lounge
1844,5090958925,2301,restaurant,Adinkra Lounge
1845,5090958926,2521,gift_shop,Accra Duty Free
1846,5090962521,2521,gift_shop, 
1847,5108895264,2601,bank,Ecobank
1848,5108895265,2601,bank,BEIGE Capital
1849,5108895935,2082,school,Ebenezer Nursery
1850,5108895936,2082,school,Hallmark International School
1851,5108895937,2601,bank,Access Bank
1852,5108895938,2601,bank,GCB Bank
1853,5117082199,2601,bank,Absa
1854,5117082200,2601,bank,GCB Bank
1855,5117082202,2305,bar, 
1856,5117770823,2421,shelter, 
1859,5128388438,2101,pharmacy,Angola Road Chemists Limited
1860,5128388439,2101,pharmacy,Top-Up Pharmacy
1861,5128389742,2516,butcher,Mousack Food Limited
1862,5128390091,2101,pharmacy,Anasapharma Limited
1863,5128940564,2301,restaurant,Heritage Restaurant
1864,5128940608,2512,clothes,Woodin
1865,5135458923,2082,school,Delhi Public School
1866,5139449736,2601,bank,GCB Bank
1868,5139449743,2561,hairdresser,Barber's Headquarters
1869,5139466263,2601,bank,OmniBank
1870,5139466269,2082,school,Cherished Kids Creche & Nursery
1871,5139466270,2601,bank,CalBank
1873,5139473633,2515,bookshop,CAC Bookshop
1875,5139473657,2544,furniture_shop,Prince Furniture
1878,5139474498,2601,bank,GCB Bank
1879,5141751112,2081,university,Lancaster University Ghana
1880,5144389318,2601,bank,Absa
1881,5144570836,2401,hotel,Faith hotel
1882,5150556938,2601,bank,GCB Bank
1884,5150562246,2601,bank,Consolidated Bank Ghana
1885,5150562247,2101,pharmacy,Frontline Pharmacy
1886,5150562248,2111,clinic,SIC Bob Freeman Clinic
1887,5150562249,2101,pharmacy,Tudu Pharmacy
1888,5163976421,2082,school,Galaxy International School (Shs)
1889,5168302772,2002,fire_station, 
1890,5188828824,2101,pharmacy,Ashaiman Pharmacy
1891,5188845121,2304,pub,Wendy's
1892,5191997325,2001,police,Ghana Police
1898,5200519095,2302,fast_food,Papa's Pizza
1899,5200519276,2301,restaurant,Honest Chef
1900,5202799375,2303,cafe,Vida e Caffè
1901,5202799376,2303,cafe,Vida e Caffè
1902,5202799378,2301,restaurant,Urban Grill
1903,5202799379,2202,nightclub,Carbon
1904,5207862713,2401,hotel,Mandate Hotel
1905,5207862714,2082,school,Vision Intellectuals School
1906,5207970184,2602,atm,Republic Bank
1907,5208302921,2301,restaurant,Village Joint
1908,5208302922,2601,bank,CAL Bank
1909,5208673721,2602,atm, 
1910,5209797323,2601,bank,Fidelity Bank
1911,5209797326,2082,school,North Legon Pre-School
1912,5209797327,2082,school,North Legon Little Campus
1913,5209797328,2501,supermarket,Felasino Supermarket
1914,5209797329,2301,restaurant,Rally's
1919,5209797479,2529,beauty_shop,Hair Pot Salon
1920,5209797480,2304,pub,Contact
1922,5209798106,2601,bank,GT Bank
1923,5209798107,2601,bank,OmniBank
1924,5209798108,2601,bank,Best Point Savings & Loans
1925,5209798110,2101,pharmacy,Nascata Pharmacy Limited
1926,5209798112,2601,bank,"Societe Generale Ghana, Madina Branch"
1927,5209798117,2082,school,IPMC IT Learning Center
1928,5209798118,2405,hostel,Zenon Hostel
1929,5209798119,2405,hostel,Omotche Lodge
1932,5209798225,2601,bank,Cidan
1933,5209798227,2515,bookshop,Christy Ventures
1934,5209798229,2101,pharmacy,ECP Pharmacy Wholesale
1935,5209798230,2082,school,Kids at Heart International School
1936,5209798231,2511,convenience,Agbo Spot
1937,5209798921,2601,bank,First Trust Savings & Loans
1938,5209799137,2511,convenience, 
1939,5209799138,2301,restaurant,Rehoboth Restaurant
1940,5209799139,2529,beauty_shop,Glamour Beauty Salon
1941,5209799140,2302,fast_food,Alima Foods
1942,5209799221,2515,bookshop,2B Centre of Knowledge
1943,5210003667,2082,school,Divine Justice Prepatory School
1944,5210012726,2101,pharmacy, 
1945,5210017235,2601,bank,Multibility Microfinance
1946,5210311621,2111,clinic,Rinat Clinic
1947,5210329737,2602,atm,Ghana Dot Com
1948,5210329738,2082,school,Princess Diana Memorial School
1949,5210331559,2501,supermarket,Citydia Supermarket
1950,5210337471,2111,clinic,Prolife Chinese Acupuncture Clinic
1951,5210593823,2561,hairdresser,Ivy's Hair & Nails Parlour
1952,5210898985,2101,pharmacy,Maidaal Pharmacy
1953,5210898986,2511,convenience,PearlHouse Supermarket
1954,5210898987,2302,fast_food,Mama Suzzie's Special Food
1955,5210898988,2528,greengrocer,Valentina's Food Market
1956,5210898990,2511,convenience,Romerick Enterprise
1957,5210899221,2101,pharmacy,Radiance Pharmacy
1958,5211009211,2301,restaurant,Yasmina
1959,5211257421,2301,restaurant,Capitol café and restaurant
1960,5212442625,2601,bank,UBA
1961,5212443525,2601,bank,OmniBank
1962,5214318809,2501,supermarket,CItydia Supermarket
1963,5214334027,2564,car_wash, 
1964,5216443807,2601,bank,Ecobank Head Office Annex
1965,5219307533,2951,comms_tower, 
1966,5220423604,2602,atm, 
1967,5220423605,2602,atm, 
1968,5220423606,2602,atm, 
1969,5220479361,2304,pub,Bells Court Pub
1970,5220479363,2561,hairdresser, 
1971,5221118621,2084,college,Ghana-India Kofi Annan Centre of Excellence in ICT
1972,5223271573,2601,bank,"Standard Chartered Ghana, Tudu"
1973,5235959916,2304,pub, 
1974,5235962339,2601,bank,Stanbic Bank
1975,5235962340,2563,car_rental,Erata Motors
1976,5235962341,2601,bank,Standard Chartered
1977,5235962345,2564,car_wash,Solcal
1980,5235962353,2084,college,Institute of Professional Education
1981,5235962942,2601,bank,CredAbility Investment and Microfinance Limited
1982,5235962943,2601,bank,Ecobank
1983,5235962944,2601,bank,Heritage Bank
1984,5235962945,2601,bank,SGL Royal Kapita
1985,5235962946,2304,pub, 
1986,5235963355,2602,atm,Societe Generale Ghana
1987,5235963358,2515,bookshop,Mayan Book Centre Limited
1988,5235963359,2304,pub,Corner Bar
1992,5235963365,2301,restaurant,Barita's
1994,5236480338,2101,pharmacy,Richben Pharmacy Limited
1995,5236890565,2302,fast_food,China House Fast Foldo
1996,5236893639,2601,bank,National Investment Bank
1997,5236894203,2601,bank,Prudential Bank
1998,5236895676,2302,fast_food,Jah Knows Waakye
1999,5236895677,2601,bank,First Atlantic Bank
2000,5245843601,2301,restaurant,Salvatore
2001,5246608922,2529,beauty_shop,St Freeman Barbershop
2002,5247077321,2301,restaurant,Little Havana
2003,5263688621,2301,restaurant,Yellow Pepper
2004,5268397322,2523,stationery,Bismi Company Limited (Press)
2005,5287599430,2602,atm,Republic Bank
2006,5287621010,2304,pub,Sinibad Pub & Brine
2007,5287621011,2529,beauty_shop,Harry's Beauty Parlour
2008,5287621012,2601,bank,CAL Bank
2009,5287621016,2082,school,Dansoman Baptist Primary & JHS
2010,5287625688,2083,kindergarten,Winnie's School
2011,5287626001,2101,pharmacy,Kaizen Pharma Limited
2012,5287626003,2602,atm,GCBBank
2013,5287626004,2101,pharmacy,Fidelity Pharmacy
2014,5287627471,2601,bank,National Investment Bank
2015,5287627472,2602,atm,GTBank
2016,5287627473,2602,atm,umb
2017,5289574728,2951,comms_tower, 
2018,5289574764,2528,greengrocer, 
2019,5289623928,2601,bank,Zenith Bank
2021,5296061021,2305,bar,Esther's Conner
2022,5296061221,2546,computer_shop, 
2023,5298527043,2084,college,Association of African Universities
2024,5300316091,2601,bank,Access Bank
2025,5300353028,2082,school,M & Bee School
2028,5300408286,2511,convenience,Best Buy
2029,5300409376,2101,pharmacy,Pillpoint Pharmacy (Retail)
2030,5300409859,2521,gift_shop,Ohemaa's Square
2031,5301563287,2401,hotel, 
2032,5301563288,2101,pharmacy,Pebs Pharmacy Limited
2033,5301563451,2101,pharmacy, 
2034,5301563453,2602,atm,CAL Bank
2035,5301957462,2602,atm,Absa
2036,5301957718,2567,travel_agent,Egyptian Air
2037,5301960415,2082,school,Cansford International School
2038,5301961323,2601,bank,GHL Bank
2039,5301961660,2602,atm,Ecobank
2040,5301961672,2601,bank,CAL Bank
2041,5302017871,2001,police,Mallam Police Post
2042,5302018799,2101,pharmacy,Ernest Chemist
2043,5302018800,2101,pharmacy,"East Cantonments Pharmacy Limited, Wholesale"
2044,5302050891,2304,pub,Tina's Pub
2045,5302051090,2001,police,Ngleshie-Amanfrom-Weija
2046,5302055883,2601,bank,GN Bank
2047,5302103721,2568,laundry,Royal Laundry Service
2048,5302869328,2568,laundry,Ultimate Laundry and Dry Cleaners
2049,5302944584,2301,restaurant,Tian Tai Chinese Restaurant
2050,5303626454,2084,college,Chartered Institute of Bankers (Ghana)
2051,5305118421,2401,hotel,Forest Groove
2052,5321471076,2601,bank,Adb
2053,5321471509,2111,clinic,Healthnet Clinic
2054,5321471739,2101,pharmacy,Amnex
2055,5321471740,2601,bank,GCB Bank
2056,5322314853,2304,pub,Blue Ice Pub & Grill
2057,5322314854,2101,pharmacy,Speed Pharmacy
2058,5322430183,2601,bank,Ecobank
2059,5322584164,2301,restaurant,Basilissa Restaurant
2060,5327077421,2256,stadium,Bukom Boxing Arena
2061,5331310697,2101,pharmacy, 
2062,5331310698,2002,fire_station,Industrial Area Fire Station
2063,5331312434,2901,toilet, 
2064,5331313633,2602,atm,Republic Bank
2065,5331409009,2001,police,Weija Division Headquarters
2066,5331409025,2541,car_dealership,Renaults
2067,5331436001,2002,fire_station, 
2068,5333285087,2951,comms_tower, 
2069,5333325676,2951,comms_tower, 
2070,5341874956,2567,travel_agent,Zone Travel & Tour
2071,5349649827,2401,hotel,Kesdem Hotel
2072,5373812718,2951,comms_tower, 
2073,5375101388,2016,market_place, 
2074,5378245282,2401,hotel,Monarch Hotel
2075,5383537322,2721,attraction,Greenwich Meridian Monument at Presbitarian Church
2076,5394316201,2082,school, 
2077,5422212797,2601,bank,Ecobank - Accra Mall Branch
2078,5431273520,2601,bank,Fidelity Bank
2079,5431668221,2303,cafe,vida e caffè
2080,5451886522,2303,cafe,Second Cup
2081,5455496043,2546,computer_shop,Bugi Computers
2082,5455496046,2520,jeweller,Alangery Jewellery
2083,5459743722,2082,school, 
2084,5464042122,2602,atm, 
2085,5464042123,2602,atm,Ecobank
2086,5464042124,2302,fast_food,Casa Bellini
2087,5464042125,2511,convenience,Bonjour
2088,5464042126,2602,atm,Stanbic
2092,5480030285,2303,cafe,Mango & Wheat
2093,5481969913,2723,monument, 
2094,5486340209,2951,comms_tower, 
2095,5486340210,2951,comms_tower, 
2096,5486353373,2101,pharmacy,Ebenezer Chemist Limited
2097,5486353384,2951,comms_tower, 
2098,5486353385,2951,comms_tower, 
2099,5486353386,2951,comms_tower, 
2100,5486367892,2951,comms_tower, 
2101,5486377405,2724,memorial, 
2102,5486377406,2724,memorial, 
2103,5486377407,2724,memorial, 
2104,5486416441,2302,fast_food,KFC
2108,5494159520,2601,bank,Consolidated Bank Ghana
2109,5494161621,2601,bank,Capital Co-operative Credit Union
2110,5494161622,2601,bank,UniBank
2111,5498276412,2301,restaurant,Legon Hall Barbeque Joint
2112,5498276413,2002,fire_station,Fire station
2113,5498276414,2001,police,Police
2114,5498277535,2602,atm, 
2115,5536382399,2511,convenience,Nimble Mart
2116,5536403054,2302,fast_food,Pizza Inn
2117,5536601020,2602,atm,Fidelity Bank
2118,5536602021,2401,hotel,Samaritans Valley Hotel
2119,5538509322,2541,car_dealership,Mitsubishi
2120,5538509921,2541,car_dealership,Mazda
2121,5540927822,2602,atm, 
2122,5540927823,2511,convenience,Select
2123,5541229626,2521,gift_shop, 
2124,5541229627,2561,hairdresser,The Salon
2125,5541229628,2521,gift_shop,Sankofa
2126,5541238121,2305,bar, 
2127,5541238122,2301,restaurant,Branche
2128,5541238221,2567,travel_agent,Accra Air Travel Centre
2129,5541238222,2521,gift_shop,Dyaz
2130,5543509225,2520,jeweller,Milano
2131,5543530922,2561,hairdresser,Salon Elegance
2132,5543537621,2544,furniture_shop,Ex Interior Design
2133,5543537622,2511,convenience,Minimarket
2134,5544076574,2082,school, 
2135,5545481291,2082,school,Amasaman M.A. School
2136,5545486330,2082,school,Amasaman D.A Primary
2137,5547497324,2405,hostel,Access Inn
2138,5548620423,2101,pharmacy, 
2139,5548620425,2511,convenience, 
2140,5548620426,2511,convenience,Bonjour
2141,5548654921,2511,convenience, 
2142,5548654922,2601,bank,Consolidated Bank Ghana
2143,5548656721,2516,butcher, 
2144,5548656722,2602,atm,GCB Bank
2145,5548656723,2602,atm,UBA
2146,5548656724,2602,atm,Access Bank
2147,5548656821,2602,atm, 
2148,5548748021,2602,atm,NIB
2149,5550613921,2701,tourist_info, 
2150,5550613922,2303,cafe,Vida e Caffè
2151,5550614122,2901,toilet, 
2152,5550614321,2301,restaurant,Sanbra Lounge
2153,5566708817,2082,school, 
2154,5566709503,2082,school, 
2155,5568742221,2521,gift_shop,The Shop Accra
2156,5577297470,2602,atm, 
2157,5618594601,2204,park,Lakeside Marina Park
2158,5626467383,2511,convenience,Grace Mini Mart
2159,5626514002,2601,bank,FirsTrust Savings and Loans
2160,5626514774,2514,chemist,Avenue Chemist
2162,5626589033,2302,fast_food,Adom Fast Food
2163,5627153292,2301,restaurant,Rasco Restaurant
2164,5627808037,2101,pharmacy,Aython Drugs
2165,5628285305,2601,bank,GCB Bank
2166,5629398213,2601,bank,Access Bank
2167,5629429672,2601,bank,Universal Merchant Bank
2168,5629434166,2525,mobile_phone_shop,Telefonica
2169,5629434167,2546,computer_shop,Computer Land
2170,5629437199,2302,fast_food,Rice Express
2171,5629437200,2601,bank,Ecobank
2172,5629437289,2601,bank,First Atlantic Bank
2173,5629437292,2601,bank,First Atlantic Bank
2174,5629437293,2601,bank,OmniBank
2175,5629437294,2520,jeweller,Milano Jewellery
2176,5629437401,2525,mobile_phone_shop,Sams Firma
2177,5629437435,2525,mobile_phone_shop,S. M. Mobile Mart
2178,5629437436,2520,jeweller,Giftarium Jewellery
2179,5629437437,2512,clothes, 
2180,5629437438,2305,bar,Zaytoun
2181,5629497739,2602,atm,GCB Bank
2182,5629497740,2602,atm,Stanbic Bank
2183,5629497741,2602,atm, 
2184,5629497742,2602,atm,Prudential
2185,5629497743,2602,atm,OmniBank
2186,5629497768,2525,mobile_phone_shop,Sams Firma
2187,5634693136,2401,hotel,Hill Palace Hotel
2188,5638141008,2951,comms_tower, 
2189,5641863420,2951,comms_tower, 
2190,5668655426,2951,comms_tower, 
2191,5670015331,2082,school, 
2192,5670015337,2082,school,SDA School
2193,5670015389,2404,guesthouse,Leonardo Guest House
2194,5670015416,2082,school,Leonardo School
2195,5670015417,2082,school,Methodist School
2196,5670015422,2511,convenience,Sister Dede Supermarket
2197,5670015423,2082,school,St Peter's Catholic School
2198,5670015424,2082,school,Manhean TMA School
2199,5676987435,2301,restaurant,Papaye Abeka Lapaz
2200,5679141037,2601,bank,Premium Bank
2201,5684258848,2521,gift_shop, 
2202,5691160121,2601,bank,Abokobi Area Rural Bank
2203,5691165122,2401,hotel,Brookvale Hotel
2204,5692588201,2401,hotel,Coconut house
2205,5695288201,2511,convenience, 
2206,5695374524,2601,bank,Abokobi Area Rural Bank
2207,5695374525,2404,guesthouse,GuestVilla
2208,5695374526,2001,police,Abokobi Police Station
2209,5695374527,2301,restaurant,Pink Square
2210,5695374528,2601,bank,Societe General Ghana
2211,5695374723,2005,post_office,Abokobi Post Office
2212,5695391921,2601,bank,Consolidated Bank Ghana
2213,5695404863,2303,cafe,J's Coffee & Creamery Cafe
2214,5695404864,2528,greengrocer,Farmers Market
2215,5695404865,2401,hotel,Macbaron
2216,5705083583,2564,car_wash, 
2217,5705089591,2543,doityourself,Intric Agency
2218,5705091362,2601,bank,GN Bank
2219,5705092197,2404,guesthouse,Qwass
2220,5705092350,2082,school,Westfield School
2221,5705092551,2601,bank,Fidelity Bank
2222,5705901823,2602,atm,Ecobank
2223,5705901826,2601,bank,UBA
2224,5705919123,2601,bank,GT Bank
2225,5705919124,2602,atm, 
2226,5705919423,2601,bank,NIB
2227,5705923121,2601,bank,Ecobank
2228,5705923221,2302,fast_food,Papaye Spintex
2229,5705923222,2602,atm, 
2230,5705935821,2601,bank,Absa
2231,5705935921,2602,atm, 
2232,5705936121,2601,bank,CBG
2233,5705936321,2601,bank,OMI Bank
2234,5705985321,2111,clinic,Polyclinic
2235,5706054114,2602,atm,Ecobank
2236,5706054115,2602,atm,Ecobank
2237,5706054727,2252,pitch, 
2238,5706054728,2601,bank,GCB Bank
2239,5708770822,2602,atm,GCB Bank
2240,5708784721,2101,pharmacy,Sing Praises
2241,5708785321,2082,school,GCB Training School
2242,5709286724,2723,monument, 
2243,5712467421,2564,car_wash,Frimps car wash
2244,5713205122,2082,school,DVLA Training School
2245,5713205699,2601,bank,Consolidated Bank Ghana
2246,5713588948,2301,restaurant,Taste of Africa
2247,5714066427,2101,pharmacy,Etornam Herbal Center
2248,5714066428,2401,hotel,Leisure Hotel
2249,5714073662,2101,pharmacy,Pill Point
2250,5714073663,2101,pharmacy,B.B.S Pharmacy Limited
2251,5714087223,2303,cafe,J.A Bort
2252,5714094831,2101,pharmacy,Sebatos
2253,5715121472,2951,comms_tower, 
2254,5715505123,2302,fast_food,KFC
2255,5715583721,2602,atm, 
2256,5715930421,2304,pub,Pub Six 6
2257,5716133574,2564,car_wash, 
2258,5717242736,2301,restaurant, 
2259,5717927636,2101,pharmacy,Lloyd's Pharmacy
2260,5717927637,2401,hotel,Grand View Hotel
2261,5717927638,2503,kiosk, 
2262,5717927639,2302,fast_food,Waakye
2263,5717930968,2401,hotel,Joeregi Hotel
2264,5717930969,2304,pub,Legend Pub
2265,5717930970,2517,shoe_shop, 
2266,5717930971,2082,school,Mbs
2267,5717930972,2543,doityourself,BIGA
2268,5717930973,2304,pub, 
2269,5717930974,2511,convenience,Oakland Supermarket
2270,5717931135,2601,bank,Equity
2272,5717931867,2601,bank,GCB Bank
2273,5720517422,2602,atm,Stanbic Bank
2274,5720829854,2301,restaurant,Eddies Pizza
2275,5721235953,2951,comms_tower, 
2276,5722361442,2951,comms_tower, 
2277,5722361852,2951,comms_tower, 
2278,5722361853,2951,comms_tower, 
2279,5723393022,2602,atm, 
2280,5723761266,2502,bakery,Zamzam Bakery
2281,5724150672,2902,bench, 
2282,5724150673,2301,restaurant,Gustavs Restaurant
2283,5724150674,2528,greengrocer,BVS
2284,5724150675,2602,atm,Ecobank
2285,5724150676,2602,atm,Standard Chartered
2286,5724150677,2602,atm,First National Bank
2287,5725939822,2001,police,Police Station
2288,5725952521,2101,pharmacy,Nola
2289,5726059622,2602,atm,Absa
2290,5726294328,2951,comms_tower, 
2291,5726303122,2601,bank,NIB
2292,5726303123,2111,clinic,Quality Care
2293,5726879201,2503,kiosk, 
2294,5727755722,2082,school,Brain Hill International School
2296,5727975623,2101,pharmacy, 
2297,5728875250,2301,restaurant,Fiona's
2298,5728894503,2511,convenience,Don't Mind The Body Provision Store
2299,5728895262,2111,clinic,Urban Medical Research Center
2300,5728962433,2511,convenience, 
2301,5728993607,2082,school,Ancilla Preparatory & Junior High School
